nexonsn,npsn,bonusprob,bonustype,gender,classgroup,charid,probitemgetresult,itemlevel,itemget,itemid,itemtype,itemgrade,itemenchantbef,itemenchantaft,itemuid,itemgetprob,playtime,chartype,usernickname,charcode,probitemgettype,userlevel,tribe,ispcroom,idcategory,id,actionid,charlevel,charname,class,isburningchar
319034993,null,"WrappedArray(90.0, 0.0, 0.0, 10.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,102244420,1,30,1,1232002,1,0,1,2,1729440925539799955,90,28,null,null,null,1,null,3120,2,WrappedArray(meso),WrappedArray(3040),20211215230033034,30,제뉘스뽁뽁님,3120,0
235678679,null,"WrappedArray(78.75, 0.0, 0.0, 21.25, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,41912452,1,100,1,1022231,1,1,5,6,2594079059017430633,75,117,null,null,null,1,null,16413,2,WrappedArray(meso),WrappedArray(241000),20211215230033266,200,이건아잉교,16413,0
805815706,null,"WrappedArray(75.0, 0.0, 0.0, 25.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,26633993,1,100,1,1022231,1,1,5,6,4899921797648158725,75,4816,null,null,null,1,null,1311,2,WrappedArray(meso),WrappedArray(241000),20211215230034091,77,므쏠,1311,0
889329256,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,43341081,1,85,1,1382008,1,0,2,3,4467571792424273915,85,18613,null,null,null,1,null,231,2,WrappedArray(meso),WrappedArray(67230),20211215230033991,89,도이차양,231,0
1862919915,null,"WrappedArray(45.0, 55.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,42961173,3,120,1,1122076,1,1,11,10,5476384444032057534,45,13403,null,null,null,1,null,15113,2,WrappedArray(meso),WrappedArray(3543200),20211215230033956,227,모발없는땡뚠,15113,0
1980090818,null,"WrappedArray(30.0, 0.0, 0.03, 70.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,41858749,1,160,1,1152179,1,4,16,17,1441157361136858542,30,396,null,null,null,1,null,2513,2,WrappedArray(meso),WrappedArray(38707470),20211215230034610,276,미말,2513,0
335674559,null,"WrappedArray(60.0, 0.0, 0.0, 40.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,26781138,2,110,1,1113149,1,1,8,8,1729387191827983155,60,525,null,null,null,1,null,16412,2,WrappedArray(meso),WrappedArray(480200),20211215230034641,131,지현88,16412,0
1963113957,null,"WrappedArray(31.5, 0.0, 0.03, 68.5, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,96875193,2,160,1,1073030,1,3,15,15,3458906760088918011,30,12668,null,null,null,1,null,15113,2,WrappedArray(meso),WrappedArray(35419065),20211215230035868,253,adelionnn,15113,0
805815706,null,"WrappedArray(65.0, 0.0, 0.0, 35.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,26633993,2,100,1,1022231,1,1,7,7,4899921797648158725,65,4819,null,null,null,1,null,1311,2,WrappedArray(meso),WrappedArray(321000),20211215230036606,77,므쏠,1311,0
889329256,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,43341081,2,85,1,1382008,1,0,3,3,4467571792424273915,85,18616,null,null,null,1,null,231,2,WrappedArray(meso),WrappedArray(89370),20211215230036596,89,도이차양,231,0
570923000,null,"WrappedArray(70.0, 0.0, 0.0, 30.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,24043157,1,120,1,1152170,1,2,6,7,5188152156619828786,70,14406,null,null,null,1,null,6413,2,WrappedArray(meso),WrappedArray(470256),20211215230036489,241,유머정체,6413,0
101180638,null,"WrappedArray(30.0, 0.0, 0.03, 70.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,90309812,2,135,1,1022232,1,4,15,15,7926336009892922113,30,3321,null,null,null,1,null,233,2,WrappedArray(meso),WrappedArray(20837205),20211215230037093,255,코푸케이키,233,0
805815706,null,"WrappedArray(65.0, 0.0, 0.0, 35.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,26633993,2,100,1,1022231,1,1,7,7,4899921797648158725,65,4820,null,null,null,1,null,1311,2,WrappedArray(meso),WrappedArray(321000),20211215230037868,77,므쏠,1311,0
1560729119,null,"WrappedArray(70.0, 0.0, 0.0, 30.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,102245103,1,110,1,1113149,1,0,6,7,5476435879936675157,70,3595,null,null,null,1,null,3511,1,WrappedArray(meso),WrappedArray(343804),20211215230037960,100,mikuruto19,3511,0
805815706,null,"WrappedArray(65.0, 0.0, 0.0, 35.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,26633993,1,100,1,1022231,1,1,7,8,4899921797648158725,65,4821,null,null,null,1,null,1311,2,WrappedArray(meso),WrappedArray(321000),20211215230039190,77,므쏠,1311,0
1980090818,null,"WrappedArray(30.0, 69.97, 0.03, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,41858749,3,160,1,1152179,1,4,17,16,1441157361136858542,30,400,null,null,null,1,null,2513,2,WrappedArray(meso),WrappedArray(50185100),20211215230039445,276,미말,2513,0
2064098918,null,"WrappedArray(70.0, 0.0, 0.0, 30.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,6783554,2,135,1,1022232,1,1,6,6,7638106162021341068,70,1216,null,null,null,1,null,16213,2,WrappedArray(meso),WrappedArray(689900),20211215230039044,249,토지령네마리,16213,0
1577486777,null,"WrappedArray(50.0, 0.0, 0.0, 50.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,1193974,1,150,1,1062165,1,1,10,11,3458766017059145889,50,3009,null,null,null,1,null,123,2,WrappedArray(meso),WrappedArray(5470800),20211215230039222,211,김치국의팔라,123,0
1342857471,null,"WrappedArray(70.0, 0.0, 0.0, 30.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,39061022,1,100,1,1082141,1,2,6,7,4323462419734474087,70,77,null,null,null,1,null,3122,2,WrappedArray(meso),WrappedArray(281000),20211215230039363,164,티끌모아v,3122,0
2064098918,null,"WrappedArray(70.0, 0.0, 0.0, 30.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,6783554,1,135,1,1022232,1,1,6,7,7638106162021341068,70,1217,null,null,null,1,null,16213,2,WrappedArray(meso),WrappedArray(689900),20211215230040278,249,토지령네마리,16213,0
1946660489,null,"WrappedArray(30.0, 69.97, 0.03, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,6090623,3,160,1,1152178,1,4,16,15,1441156102711605390,30,2559,null,null,null,1,null,413,2,WrappedArray(meso),WrappedArray(38707470),20211215230040984,250,청시환,413,0
855758443,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7049042,1,0,1,1103401,1,,0,0,139735504,30000,79,null,null,null,2,null,6313,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(RoyalStyle, 5680159, 110000061, 139735442)",20211215230041139,213,선규카인,6313,0
2063798910,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7088735,2,60,1,1002634,1,1,3,3,2882305659892715123,85,5381,null,null,null,1,null,3611,2,WrappedArray(meso),WrappedArray(35600),20211215230041876,60,struct제논,3611,0
403154828,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,36475309,1,0,1,3080014,3,,0,0,0,1552584,29071,null,null,null,3,null,3123,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(GoldApple, 5060048, 130000271, 371378126)",20211215230042563,250,구다회,3123,0
1208159122,null,"WrappedArray(31.5, 68.47, 0.03, 0.0, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,25703432,3,160,1,1152176,1,4,16,15,4035230347070817351,30,829,null,null,null,1,null,223,2,WrappedArray(meso),WrappedArray(43008300),20211215225951605,241,서리아침,223,0
1627761759,null,"WrappedArray(90.0, 0.0, 0.0, 10.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,43337291,2,50,1,1132045,1,2,1,1,5188153354917138694,90,520,null,null,null,1,null,15511,1,WrappedArray(meso),WrappedArray(10120),20211215225953671,61,방패아크33,15511,0
1644800663,null,"WrappedArray(84.0, 0.0, 0.0, 16.0, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,27931407,1,80,1,1052125,1,2,4,5,6354616065724410855,80,4812,null,null,null,1,null,15512,2,WrappedArray(meso),WrappedArray(103400),20211215225956309,179,환창공,15512,0
1560729119,null,"WrappedArray(60.0, 0.0, 0.0, 40.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,102245103,2,110,1,1113089,1,0,8,8,4755802194345762101,60,3553,null,null,null,1,null,3511,1,WrappedArray(meso),WrappedArray(441784),20211215225956828,100,mikuruto19,3511,0
1510083058,null,"WrappedArray(57.75, 0.0, 0.0, 42.25, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,102243059,2,140,1,1004231,1,2,9,9,6054665644160356811,55,121,null,null,null,1,null,412,2,WrappedArray(meso),WrappedArray(1098600),20211215225957537,150,용인유람단,412,0
906083336,null,"WrappedArray(55.0, 0.0, 0.0, 45.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,102233304,1,110,1,1522121,1,2,9,10,3170592531420434699,55,10528,null,null,null,1,null,15513,1,WrappedArray(meso),WrappedArray(506730),20211215225957667,201,청율담,15513,0
1309143290,null,"WrappedArray(80.0, 0.0, 0.0, 20.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,33647265,1,88,1,1372009,1,0,4,5,3664801104824281,80,23810,null,null,null,1,null,16212,2,WrappedArray(meso),WrappedArray(137300),20211215225957631,110,미토율,16212,0
235005650,null,"WrappedArray(47.25, 0.0, 0.0, 52.75, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,5758343,1,160,1,1592019,1,3,11,12,1829656197097,45,233,null,null,null,1,null,333,1,WrappedArray(meso),WrappedArray(7725516),20211215225958497,225,패파해웅,333,0
1980090818,null,"WrappedArray(100.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,41858749,1,160,1,1152179,1,4,12,13,1441157361136858542,100,360,null,null,null,1,null,2513,2,WrappedArray(meso),WrappedArray(9380610),20211215225959143,276,미말,2513,0
755303233,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,29613514,1,0,1,1073605,1,,0,0,198087775,32000,81,null,null,null,2,null,423,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(RoyalStyle, 5680159, 110000000, 197946514)",20211215230000343,253,영주뉘,423,0
286046357,null,"WrappedArray(90.0, 0.0, 0.0, 10.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,26105287,1,140,1,1113055,1,2,1,2,5044031685734374899,90,22,null,null,null,1,null,413,2,WrappedArray(meso),WrappedArray(220500),20211215230000608,222,율예디,413,0
587509861,null,"WrappedArray(30.0, 69.98, 0.02, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,20624518,3,200,1,1342104,1,4,14,13,6054620158828209264,30,66866,null,null,null,1,null,435,2,WrappedArray(meso),WrappedArray(26960850),20211215230001932,260,Bless,435,0
235005650,null,"WrappedArray(42.0, 57.99, 0.01, 0.0, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,5758343,3,160,1,1592019,1,3,12,11,1829656197097,40,237,null,null,null,1,null,333,1,WrappedArray(meso),WrappedArray(9589068),20211215230002165,225,패파해웅,333,0
1409449390,null,"WrappedArray(50.0, 0.0, 0.0, 50.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,95950146,1,170,1,1562007,1,2,10,11,7205760649333379787,50,6761,null,null,null,1,null,10112,2,WrappedArray(meso),WrappedArray(5197260),20211215230002518,180,제로키우음,10112,0
1980090818,null,"WrappedArray(100.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,41858749,1,160,1,1152179,1,4,11,12,1441157361136858542,100,364,null,null,null,1,null,2513,2,WrappedArray(meso),WrappedArray(7557570),20211215230003043,276,미말,2513,0
1024016221,null,"WrappedArray(47.25, 0.0, 0.0, 52.75, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,28888524,1,160,1,1102775,1,2,11,12,5514739307387,45,157,null,null,null,1,null,1113,2,WrappedArray(meso),WrappedArray(8397300),20211215230002536,232,컵돤,1113,0
1459873115,null,"WrappedArray(90.0, 0.0, 0.0, 10.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,96418097,1,120,1,1102172,1,2,1,2,1729440912655126410,90,7467,null,null,null,1,null,15513,2,WrappedArray(meso),WrappedArray(135024),20211215230003276,230,솜아향,15513,0
486802925,null,"WrappedArray(30.0, 69.97, 0.03, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7263584,3,200,1,1213018,1,4,16,15,576462457405885301,30,22308,null,null,null,1,null,15113,1,WrappedArray(meso),WrappedArray(77279632),20211215230003072,236,아델rbejr,15113,0
1627689331,null,"WrappedArray(80.0, 0.0, 0.0, 20.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,1594860,1,85,1,1102031,1,0,4,5,2305844503862319635,80,1140,null,null,null,1,null,16412,2,WrappedArray(meso),WrappedArray(123800),20211215230004345,133,호영몰루,16412,0
486802925,null,"WrappedArray(30.0, 0.0, 0.03, 70.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7263584,2,200,1,1213018,1,4,15,15,576462457405885301,30,22309,null,null,null,1,null,15113,1,WrappedArray(meso),WrappedArray(65611180),20211215230004530,236,아델rbejr,15113,0
2114022764,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,13063985,1,110,1,1322233,1,1,3,4,1152980108811855203,85,41,null,null,null,1,null,3112,2,WrappedArray(meso),WrappedArray(214000),20211215230006148,110,표풀이,3112,0
1409812536,null,"WrappedArray(75.0, 0.0, 0.0, 25.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,25512272,1,100,1,1022231,1,2,5,6,576466047998407685,75,38007,null,null,null,1,null,223,2,WrappedArray(meso),WrappedArray(233770),20211215230006337,240,새크,223,0
1544095296,null,"WrappedArray(75.0, 0.0, 0.0, 25.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,30139410,1,110,1,1113089,1,0,5,6,5908722814189455612,75,11853,null,null,null,1,null,16212,1,WrappedArray(meso),WrappedArray(304380),20211215230006612,163,셉존라라,16212,0
218927219,null,"WrappedArray(90.0, 0.0, 0.0, 10.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,6965745,1,120,1,1113282,1,2,1,2,5764609412820640950,90,122,null,null,null,1,null,113,2,WrappedArray(meso),WrappedArray(135024),20211215230007011,237,도연아엄마야,113,0
1661198799,null,"WrappedArray(94.5, 0.0, 0.0, 5.5, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,43341542,1,20,1,1060010,1,1,1,2,4179341424862501552,90,2770,null,null,null,1,null,110,2,WrappedArray(meso),WrappedArray(1600),20211215230006352,42,탱대협,110,0
1393044542,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,96840949,1,0,1,2048801,2,,0,0,0,2070112,3476,null,null,null,3,null,2712,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(GoldApple, 5060048, 130000246, 432820121)",20211215230007120,130,댕로즈,2712,0
336045816,null,"WrappedArray(73.5, 0.0, 0.0, 26.5, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,102232782,2,130,1,1072962,1,0,6,6,5908723660298067273,70,1327,null,null,null,1,null,3122,2,WrappedArray(meso),WrappedArray(616200),20211215230007076,167,Valx,3122,0
923292792,null,"WrappedArray(75.0, 0.0, 0.0, 25.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,30112392,2,120,1,1113282,1,2,5,5,8214566914324783233,75,33323,null,null,null,1,null,423,2,WrappedArray(meso),WrappedArray(415700),20211215230007394,220,산이피부말랑,423,0
1879177121,null,"WrappedArray(90.0, 0.0, 0.0, 10.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,6567356,1,140,1,1122150,1,2,1,2,7349875794459572651,90,5931,null,null,null,1,null,16413,2,WrappedArray(meso),WrappedArray(220500),20211215230007755,220,부삐링,16413,0
1023846071,null,"WrappedArray(31.5, 68.47, 0.03, 0.0, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,41974143,3,150,1,1132296,1,2,16,15,8070451412716486795,30,42410,null,null,null,1,null,6313,2,WrappedArray(meso),WrappedArray(34374763),20211215230008185,255,지히창,6313,0
1745209285,null,"WrappedArray(80.0, 0.0, 0.0, 20.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,102241887,1,40,1,1052113,1,2,4,5,576519382278404338,80,72708,null,null,null,1,null,232,2,WrappedArray(meso),WrappedArray(13800),20211215230009803,148,pc방젠더도둑,232,0
805684638,null,"WrappedArray(60.0, 0.0, 0.0, 40.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7073524,1,110,1,1052071,1,1,8,9,288232334656859962,60,1052,null,null,null,1,null,2312,2,WrappedArray(meso),WrappedArray(480200),20211215230010323,120,크앙겸링크,2312,0
1426280233,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,4833897,1,0,1,1053801,1,,0,0,101176187,32000,316,null,null,null,2,null,333,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(RoyalStyle, 5680159, 110000064, 101176163)",20211215230009845,204,YJPathfinder,333,0
1644568231,null,"WrappedArray(75.0, 0.0, 0.0, 25.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7088606,2,100,1,1002646,1,2,5,5,8070451713364002011,75,970,null,null,null,1,null,6512,2,WrappedArray(meso),WrappedArray(241000),20211215230010531,100,육전엔,6512,0
1980090818,null,"WrappedArray(40.0, 59.99, 0.01, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,41858749,3,160,1,1152179,1,4,12,11,1441157361136858542,40,372,null,null,null,1,null,2513,2,WrappedArray(meso),WrappedArray(9380610),20211215230011418,276,미말,2513,0
1879177121,null,"WrappedArray(80.0, 0.0, 0.0, 20.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,6567356,1,140,1,1122150,1,2,4,5,7349875794459572651,80,5936,null,null,null,1,null,16413,2,WrappedArray(meso),WrappedArray(549800),20211215230011880,220,부삐링,16413,0
50614087,null,"WrappedArray(80.0, 0.0, 0.0, 20.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,43340427,2,100,1,1002399,1,1,4,4,6171868218919,80,8407,null,null,null,1,null,14212,2,WrappedArray(meso),WrappedArray(201000),20211215230012566,101,민둥졍,14212,0
1946660489,null,"WrappedArray(30.0, 0.0, 0.03, 70.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,6090623,2,160,1,1152178,1,4,15,15,1441156102711605390,30,2531,null,null,null,1,null,413,2,WrappedArray(meso),WrappedArray(32863050),20211215230012684,250,청시환,413,0
1393044542,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,96840949,1,0,1,2470001,2,,0,0,0,2070112,3482,null,null,null,3,null,2712,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(GoldApple, 5060048, 130000246, 432820121)",20211215230013281,130,댕로즈,2712,0
1913115376,null,"WrappedArray(30.0, 0.0, 0.02, 70.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,5304563,1,160,1,1402251,1,4,14,15,6354615902515910243,30,47,null,null,null,1,null,123,2,WrappedArray(meso),WrappedArray(15338200),20211215230013098,253,샷건장인망치,123,0
1644827676,null,"WrappedArray(70.0, 0.0, 0.0, 30.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7084008,2,100,1,1522012,1,2,6,6,576462693628685382,70,4215,null,null,null,1,null,2312,2,WrappedArray(meso),WrappedArray(281000),20211215230014065,101,본캐안해메르,2312,0
1560729119,null,"WrappedArray(55.0, 0.0, 0.0, 45.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,102245103,1,110,1,1113089,1,0,9,10,4755802194345762101,55,3571,null,null,null,1,null,3511,1,WrappedArray(meso),WrappedArray(490728),20211215230014206,100,mikuruto19,3511,0
855758443,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7049042,1,0,1,1073605,1,,0,0,139735447,32000,52,null,null,null,2,null,6313,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(RoyalStyle, 5680159, 110000061, 139735442)",20211215230014026,213,선규카인,6313,0
923292792,null,"WrappedArray(60.0, 0.0, 0.0, 40.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,30112392,1,120,1,1113282,1,2,8,9,8214566914324783233,60,33330,null,null,null,1,null,423,2,WrappedArray(meso),WrappedArray(623100),20211215230014823,220,산이피부말랑,423,0
587509861,null,"WrappedArray(100.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,20624518,1,200,1,1342104,1,4,12,13,6054620158828209264,100,66880,null,null,null,1,null,435,2,WrappedArray(meso),WrappedArray(18320670),20211215230016480,260,Bless,435,0
738293293,null,"WrappedArray(90.0, 0.0, 0.0, 10.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,42881163,1,40,1,1052113,1,2,1,2,2594079050428030510,90,9732,null,null,null,1,null,16212,2,WrappedArray(meso),WrappedArray(5795),20211215230016793,181,SH스카엠작,16212,0
